function_id,name,tier,confidence,export_name,signature,Classic/1.00,Classic/1.01,Classic/1.02,Classic/1.03,Classic/1.04b,Classic/1.04c,Classic/1.05,Classic/1.05b,Classic/1.06,Classic/1.06b,Classic/1.08,Classic/1.09,Classic/1.09b,Classic/1.09d,Classic/1.10,Classic/1.11,Classic/1.11b,Classic/1.12a,Classic/1.13c,Classic/1.13d,LoD/1.07,LoD/1.08,LoD/1.09,LoD/1.09b,LoD/1.09d,LoD/1.10,LoD/1.11,LoD/1.11b,LoD/1.12a,LoD/1.13c,LoD/1.13d
func_27153,func_27153,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac9110,,,,,,,,,,,0x6fac9110,,
func_27154,func_27154,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03120,,,,,,,,,,,0x6fb03120,,
func_27155,func_27155,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d120,,,,,,,,,,,0x6fb7d120,,
func_27156,func_27156,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1130,,,,,,,,,,,0x6fab1130,,
func_27157,func_27157,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb731c0,,,,,,,,,,,0x6fb731c0,,
func_27158,func_27158,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb19140,,,,,,,,,,,0x6fb19140,,
func_27159,func_27159,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb3b140,,,,,,,,,,,0x6fb3b140,,
func_27160,func_27160,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d140,,,,,,,,,,,0x6fb7d140,,
func_27161,func_27161,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1160,,,,,,,,,,,0x6fab1160,,
func_27162,func_27162,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb73160,,,,,,,,,,,0x6fb73160,,
func_27163,func_27163,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb09170,,,,,,,,,,,0x6fb09170,,
func_27164,func_27164,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facf180,,,,,,,,,,,0x6facf180,,
func_27165,func_27165,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facf1a0,,,,,,,,,,,0x6facf1a0,,
func_27166,func_27166,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d1b0,,,,,,,,,,,0x6fb7d1b0,,
func_27167,func_27167,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facf1c0,,,,,,,,,,,0x6facf1c0,,
func_27168,func_27168,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb091d0,,,,,,,,,,,0x6fb091d0,,
func_27169,func_27169,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf51f0,,,,,,,,,,,0x6faf51f0,,
func_27170,func_27170,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb21210,,,,,,,,,,,0x6fb21210,,
func_27171,UpdateUnitMode,2,0.9,,void UpdateUnitMode(void),,,,,,,,,,,,,,,,,,0x6faeb220,0x6fad5b40,0x6fafdbb0,,,,,,,,,0x6faeb220,0x6fad5b40,0x6fafdbb0
func_27172,func_27172,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03230,,,,,,,,,,,0x6fb03230,,
func_27173,func_27173,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d230,,,,,,,,,,,0x6fb7d230,,
func_27174,func_27174,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fae1240,,,,,,,,,,,0x6fae1240,,
func_27175,func_27175,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03260,,,,,,,,,,,0x6fb03260,,
func_27176,func_27176,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fae1270,,,,,,,,,,,0x6fae1270,,
func_27177,func_27177,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb51270,,,,,,,,,,,0x6fb51270,,
func_27178,func_27178,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facb280,,,,,,,,,,,0x6facb280,,
func_27179,func_27179,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb512a0,,,,,,,,,,,0x6fb512a0,,
func_27180,func_27180,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facb2b0,,,,,,,,,,,0x6facb2b0,,
func_27181,func_27181,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facb2e0,,,,,,,,,,,0x6facb2e0,,
func_27182,func_27182,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb292e0,,,,,,,,,,,0x6fb292e0,,
func_27183,func_27183,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d300,,,,,,,,,,,0x6fb7d300,,
func_27184,func_27184,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d330,,,,,,,,,,,0x6fb7d330,,
func_27185,func_27185,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb73340,,,,,,,,,,,0x6fb73340,,
func_27186,func_27186,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d360,,,,,,,,,,,0x6fb7d360,,
func_27187,func_27187,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb73370,,,,,,,,,,,0x6fb73370,,
func_27188,func_27188,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d380,,,,,,,,,,,0x6fb7d380,,
func_27189,func_27189,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb153b0,,,,,,,,,,,0x6fb153b0,,
func_27190,func_27190,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4fe60,,,,,,,,,,,0x6fb4fe60,,
func_27191,func_27191,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb553c0,,,,,,,,,,,0x6fb553c0,,
func_27192,func_27192,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fae1470,,,,,,,,,,,0x6fae1470,,
func_27193,func_27193,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d3d0,,,,,,,,,,,0x6fb7d3d0,,
func_27194,func_27194,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb1f3e0,,,,,,,,,,,0x6fb1f3e0,,
func_27195,func_27195,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb293f0,,,,,,,,,,,0x6fb293f0,,
func_27196,func_27196,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb373f0,,,,,,,,,,,0x6fb373f0,,
func_27197,func_27197,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb553f0,,,,,,,,,,,0x6fb553f0,,
func_27198,func_27198,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facb400,,,,,,,,,,,0x6facb400,,
func_27199,func_27199,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fae15c0,,,,,,,,,,,0x6fae15c0,,
func_27200,func_27200,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d400,,,,,,,,,,,0x6fb7d400,,
func_27201,func_27201,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb1f410,,,,,,,,,,,0x6fb1f410,,
func_27202,func_27202,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d430,,,,,,,,,,,0x6fb7d430,,
func_27203,func_27203,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb05440,,,,,,,,,,,0x6fb05440,,
func_27204,func_27204,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb07450,,,,,,,,,,,0x6fb07450,,
func_27205,func_27205,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb3b450,,,,,,,,,,,0x6fb3b450,,
func_27206,func_27206,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55460,,,,,,,,,,,0x6fb55460,,
func_27207,func_27207,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d460,,,,,,,,,,,0x6fb7d460,,
func_27208,func_27208,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d480,,,,,,,,,,,0x6fb7d480,,
func_27209,func_27209,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1480,,,,,,,,,,,0x6fab1480,,
func_27210,func_27210,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabd4a0,,,,,,,,,,,0x6fabd4a0,,
func_27211,func_27211,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac74a0,,,,,,,,,,,0x6fac74a0,,
func_27212,func_27212,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb294b0,,,,,,,,,,,0x6fb294b0,,
func_27213,func_27213,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d4b0,,,,,,,,,,,0x6fb7d4b0,,
func_27214,func_27214,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabd4c0,,,,,,,,,,,0x6fabd4c0,,
func_27215,func_27215,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac74e0,,,,,,,,,,,0x6fac74e0,,
func_27216,func_27216,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb454e0,,,,,,,,,,,0x6fb454e0,,
func_27217,func_27217,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d4e0,,,,,,,,,,,0x6fb7d4e0,,
func_27218,func_27218,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1500,,,,,,,,,,,0x6fab1500,,
func_27219,func_27219,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d510,,,,,,,,,,,0x6fb7d510,,
func_27220,func_27220,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb6952f,,,,,,,,,,,0x6fb6952f,,
func_27221,func_27221,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d540,,,,,,,,,,,0x6fb7d540,,
func_27222,func_27222,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabd560,,,,,,,,,,,0x6fabd560,,
func_27223,func_27223,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03560,,,,,,,,,,,0x6fb03560,,
func_27224,func_27224,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d570,,,,,,,,,,,0x6fb7d570,,
func_27225,func_27225,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb45580,,,,,,,,,,,0x6fb45580,,
func_27226,func_27226,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb555a0,,,,,,,,,,,0x6fb555a0,,
func_27227,func_27227,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d5a0,,,,,,,,,,,0x6fb7d5a0,,
func_27228,func_27228,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb1f5b0,,,,,,,,,,,0x6fb1f5b0,,
func_27229,func_27229,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab15c0,,,,,,,,,,,0x6fab15c0,,
func_27230,func_27230,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb555d0,,,,,,,,,,,0x6fb555d0,,
func_27231,func_27231,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d5d0,,,,,,,,,,,0x6fb7d5d0,,
func_27232,func_27232,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb535e0,,,,,,,,,,,0x6fb535e0,,
func_27233,func_27233,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fae15f0,,,,,,,,,,,0x6fae15f0,,
func_27234,func_27234,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb455f0,,,,,,,,,,,0x6fb455f0,,
func_27235,func_27235,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d600,,,,,,,,,,,0x6fb7d600,,
func_27236,func_27236,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15600,,,,,,,,,,,0x6fb15600,,
func_27237,func_27237,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55600,,,,,,,,,,,0x6fb55600,,
func_27238,func_27238,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d660,,,,,,,,,,,0x6fb7d660,,
func_27239,func_27239,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facf680,,,,,,,,,,,0x6facf680,,
func_27240,func_27240,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d680,,,,,,,,,,,0x6fb7d680,,
func_27241,func_27241,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d6b0,,,,,,,,,,,0x6fb7d6b0,,
func_27242,func_27242,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab16e0,,,,,,,,,,,0x6fab16e0,,
func_27243,func_27243,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d6e0,,,,,,,,,,,0x6fb7d6e0,,
func_27244,func_27244,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1710,,,,,,,,,,,0x6fab1710,,
func_27245,func_27245,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb7d710,,,,,,,,,,,0x6fb7d710,,
func_27246,func_27246,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55720,,,,,,,,,,,0x6fb55720,,
func_27247,func_27247,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4b746,,,,,,,,,,,0x6fb4b746,,
func_27248,func_27248,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fafd770,,,,,,,,,,,0x6fafd770,,
func_27249,func_27249,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15770,,,,,,,,,,,0x6fb15770,,
func_27250,func_27250,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facf780,,,,,,,,,,,0x6facf780,,
func_27251,func_27251,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faed780,,,,,,,,,,,0x6faed780,,
func_27252,func_27252,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55790,,,,,,,,,,,0x6fb55790,,
func_27253,func_27253,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faed7a0,,,,,,,,,,,0x6faed7a0,,
func_27254,func_27254,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabd7c0,,,,,,,,,,,0x6fabd7c0,,
func_27255,func_27255,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faed7d0,,,,,,,,,,,0x6faed7d0,,
func_27256,func_27256,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb557d0,,,,,,,,,,,0x6fb557d0,,
func_27257,func_27257,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fafb7e0,,,,,,,,,,,0x6fafb7e0,,
func_27258,func_27258,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb037e0,,,,,,,,,,,0x6fb037e0,,
func_27259,func_27259,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb297e0,,,,,,,,,,,0x6fb297e0,,
func_27260,func_27260,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac57f0,,,,,,,,,,,0x6fac57f0,,
func_27261,func_27261,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faed800,,,,,,,,,,,0x6faed800,,
func_27262,func_27262,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03800,,,,,,,,,,,0x6fb03800,,
func_27263,func_27263,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faed840,,,,,,,,,,,0x6faed840,,
func_27264,func_27264,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2b843,,,,,,,,,,,0x6fb2b843,,
func_27265,func_27265,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2d860,,,,,,,,,,,0x6fb2d860,,
func_27266,func_27266,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2b864,,,,,,,,,,,0x6fb2b864,,
func_27267,func_27267,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2b885,,,,,,,,,,,0x6fb2b885,,
func_27268,func_27268,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb298b0,,,,,,,,,,,0x6fb298b0,,
func_27269,func_27269,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2b8c3,,,,,,,,,,,0x6fb2b8c3,,
func_27270,func_27270,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb1f8e0,,,,,,,,,,,0x6fb1f8e0,,
func_27271,func_27271,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb298e0,,,,,,,,,,,0x6fb298e0,,
func_27272,func_27272,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb418e0,,,,,,,,,,,0x6fb418e0,,
func_27273,func_27273,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf38f0,,,,,,,,,,,0x6faf38f0,,
func_27274,func_27274,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb29900,,,,,,,,,,,0x6fb29900,,
func_27275,func_27275,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb1f910,,,,,,,,,,,0x6fb1f910,,
func_27276,func_27276,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55910,,,,,,,,,,,0x6fb55910,,
func_27277,func_27277,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fad7930,,,,,,,,,,,0x6fad7930,,
func_27278,func_27278,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1940,,,,,,,,,,,0x6fab1940,,
func_27279,func_27279,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabd960,,,,,,,,,,,0x6fabd960,,
func_27280,func_27280,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb27960,,,,,,,,,,,0x6fb27960,,
func_27281,func_27281,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1970,,,,,,,,,,,0x6fab1970,,
func_27282,func_27282,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55970,,,,,,,,,,,0x6fb55970,,
func_27283,func_27283,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabd990,,,,,,,,,,,0x6fabd990,,
func_27284,func_27284,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb09990,,,,,,,,,,,0x6fb09990,,
func_27285,func_27285,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb27990,,,,,,,,,,,0x6fb27990,,
func_27286,func_27286,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4b9a0,,,,,,,,,,,0x6fb4b9a0,,
func_27287,func_27287,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb519b0,,,,,,,,,,,0x6fb519b0,,
func_27288,func_27288,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab19e0,,,,,,,,,,,0x6fab19e0,,
func_27289,func_27289,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faeb9f0,,,,,,,,,,,0x6faeb9f0,,
func_27290,func_27290,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4fa40,,,,,,,,,,,0x6fb4fa40,,
func_27291,func_27291,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faeba80,,,,,,,,,,,0x6faeba80,,
func_27292,func_27292,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1ae0,,,,,,,,,,,0x6fab1ae0,,
func_27293,func_27293,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2db00,,,,,,,,,,,0x6fb2db00,,
func_27294,func_27294,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2db20,,,,,,,,,,,0x6fb2db20,,
func_27295,func_27295,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf3b30,,,,,,,,,,,0x6faf3b30,,
func_27296,func_27296,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2db50,,,,,,,,,,,0x6fb2db50,,
func_27297,func_27297,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fabdb60,,,,,,,,,,,0x6fabdb60,,
func_27298,func_27298,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2db70,,,,,,,,,,,0x6fb2db70,,
func_27299,func_27299,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac5b80,,,,,,,,,,,0x6fac5b80,,
func_27300,func_27300,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac5ba0,,,,,,,,,,,0x6fac5ba0,,
func_27301,func_27301,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03bc0,,,,,,,,,,,0x6fb03bc0,,
func_27302,func_27302,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf5bd0,,,,,,,,,,,0x6faf5bd0,,
func_27303,func_27303,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf5bf0,,,,,,,,,,,0x6faf5bf0,,
func_27304,func_27304,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15bf0,,,,,,,,,,,0x6fb15bf0,,
func_27305,func_27305,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55c00,,,,,,,,,,,0x6fb55c00,,
func_27306,func_27306,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf5c10,,,,,,,,,,,0x6faf5c10,,
func_27307,func_27307,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15c10,,,,,,,,,,,0x6fb15c10,,
func_27308,func_27308,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac3c20,,,,,,,,,,,0x6fac3c20,,
func_27309,func_27309,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf5c30,,,,,,,,,,,0x6faf5c30,,
func_27310,func_27310,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faf5c50,,,,,,,,,,,0x6faf5c50,,
func_27311,func_27311,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb2bc80,,,,,,,,,,,0x6fb2bc80,,
func_27312,func_27312,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03c90,,,,,,,,,,,0x6fb03c90,,
func_27313,func_27313,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fad1ca0,,,,,,,,,,,0x6fad1ca0,,
func_27314,func_27314,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15ca0,,,,,,,,,,,0x6fb15ca0,,
func_27315,func_27315,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1cb0,,,,,,,,,,,0x6fab1cb0,,
func_27316,func_27316,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03cb0,,,,,,,,,,,0x6fb03cb0,,
func_27317,func_27317,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb05cb0,,,,,,,,,,,0x6fb05cb0,,
func_27318,func_27318,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03cd0,,,,,,,,,,,0x6fb03cd0,,
func_27319,func_27319,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15cd0,,,,,,,,,,,0x6fb15cd0,,
func_27320,func_27320,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55cd0,,,,,,,,,,,0x6fb55cd0,,
func_27321,func_27321,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03cf0,,,,,,,,,,,0x6fb03cf0,,
func_27322,func_27322,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb05cf0,,,,,,,,,,,0x6fb05cf0,,
func_27323,func_27323,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15cf0,,,,,,,,,,,0x6fb15cf0,,
func_27324,func_27324,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb29cf0,,,,,,,,,,,0x6fb29cf0,,
func_27325,func_27325,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faebd00,,,,,,,,,,,0x6faebd00,,
func_27326,func_27326,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55d00,,,,,,,,,,,0x6fb55d00,,
func_27327,func_27327,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03d20,,,,,,,,,,,0x6fb03d20,,
func_27328,func_27328,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb17d30,,,,,,,,,,,0x6fb17d30,,
func_27329,func_27329,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb03d40,,,,,,,,,,,0x6fb03d40,,
func_27330,func_27330,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb29d50,,,,,,,,,,,0x6fb29d50,,
func_27331,func_27331,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb6fd50,,,,,,,,,,,0x6fb6fd50,,
func_27332,func_27332,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15d70,,,,,,,,,,,0x6fb15d70,,
func_27333,func_27333,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb6fd80,,,,,,,,,,,0x6fb6fd80,,
func_27334,func_27334,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac7db0,,,,,,,,,,,0x6fac7db0,,
func_27335,func_27335,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb6fdb0,,,,,,,,,,,0x6fb6fdb0,,
func_27336,func_27336,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb55dc0,,,,,,,,,,,0x6fb55dc0,,
func_27337,func_27337,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac7dd0,,,,,,,,,,,0x6fac7dd0,,
func_27338,func_27338,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb15de0,,,,,,,,,,,0x6fb15de0,,
func_27339,func_27339,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac7df0,,,,,,,,,,,0x6fac7df0,,
func_27340,func_27340,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1df6,,,,,,,,,,,0x6fab1df6,,
func_27341,func_27341,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac7e10,,,,,,,,,,,0x6fac7e10,,
func_27342,func_27342,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb27e10,,,,,,,,,,,0x6fb27e10,,
func_27343,func_27343,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb53e20,,,,,,,,,,,0x6fb53e20,,
func_27344,func_27344,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fae9e30,,,,,,,,,,,0x6fae9e30,,
func_27345,func_27345,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facde30,,,,,,,,,,,0x6facde30,,
func_27346,func_27346,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb6fe30,,,,,,,,,,,0x6fb6fe30,,
func_27347,func_27347,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb27e40,,,,,,,,,,,0x6fb27e40,,
func_27348,func_27348,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb6fe60,,,,,,,,,,,0x6fb6fe60,,
func_27349,func_27349,2,0.9,,,,,,,,,,,,,,,,,,,,0x6facde60,,,,,,,,,,,0x6facde60,,
func_27350,func_27350,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fab1e90,,,,,,,,,,,0x6fab1e90,,
func_27351,func_27351,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb29e90,,,,,,,,,,,0x6fb29e90,,
func_27352,func_27352,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4fe90,,,,,,,,,,,0x6fb4fe90,,
func_27353,AllocateGameDataNodeWrapper,2,0.9,,"void AllocateGameDataNodeWrapper(void * GameDataBuffer, int AllocationSize, uint AllocationFlags)",,,,,,,,,,,,,,,,,,0x6fab1eb0,0x6fab1f90,,,,,,,,,,0x6fab1eb0,0x6fab1f90,
func_27354,func_27354,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fad3eb0,,,,,,,,,,,0x6fad3eb0,,
func_27355,func_27355,2,0.9,,,,,,,,,,,,,,,,,,,,0x6faddec0,,,,,,,,,,,0x6faddec0,,
func_27356,func_27356,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac7ed0,,,,,,,,,,,0x6fac7ed0,,
func_27357,func_27357,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fac3ee0,,,,,,,,,,,0x6fac3ee0,,
func_27358,func_27358,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb17ef0,,,,,,,,,,,0x6fb17ef0,,
func_27359,func_27359,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4fef0,,,,,,,,,,,0x6fb4fef0,,
func_27360,func_27360,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb67f10,,,,,,,,,,,0x6fb67f10,,
func_27361,func_27361,2,0.9,,,,,,,,,,,,,,,,,,,,0x6fb4ff20,,,,,,,,,,,0x6fb4ff20,,
